strategy,symbol,entry_time,month,side,norm_return
ID121,XRPUSDT,1776333660000,2026-04,LONG,0.042474608642
ID121,XRPUSDT,1778512320000,2026-05,LONG,-0.016634487291
ID121,XRPUSDT,1780380060000,2026-06,SHORT,0.039317597773
ID121,XRPUSDT,1780516860000,2026-06,SHORT,0.049478187685
ID121,XRPUSDT,1782298920000,2026-06,SHORT,0.050222077232
ID121,XRPUSDT,1787227260000,2026-08,LONG,0.097301066648
ID121,XRPUSDT,1787353260000,2026-08,LONG,0.062617065258
V54,XRPUSDT,1731675660000,2024-11,LONG,0.107111533517
V54,XRPUSDT,1731747840000,2024-11,LONG,0.048750094181
V54,XRPUSDT,1731765660000,2024-11,LONG,0.040032813850
V54,XRPUSDT,1732924860000,2024-11,LONG,0.034770744298
V54,XRPUSDT,1733079660000,2024-12,LONG,0.066164258845
V54,XRPUSDT,1733151660000,2024-12,LONG,-0.033868129395
V54,XRPUSDT,1735873260000,2025-01,LONG,-0.018450727240
V54,XRPUSDT,1736956860000,2025-01,LONG,-0.027407944181
V54,XRPUSDT,1736978640000,2025-01,LONG,-0.030080132678
V54,XRPUSDT,1741539720000,2025-03,SHORT,-0.028074197849
V54,XRPUSDT,1745395260000,2025-04,LONG,-0.024681129775
V54,XRPUSDT,1745827260000,2025-04,LONG,-0.026008218310
V54,XRPUSDT,1746777660000,2025-05,LONG,0.041842158230
V54,XRPUSDT,1751529660000,2025-07,LONG,-0.016274560794
V54,XRPUSDT,1752040860000,2025-07,LONG,0.047035747201
V54,XRPUSDT,1752166860000,2025-07,LONG,0.035531644650
V54,XRPUSDT,1752228060000,2025-07,LONG,0.057575332485
V54,XRPUSDT,1752775260000,2025-07,LONG,0.043252016563
V54,XRPUSDT,1760644860000,2025-10,SHORT,-0.031360085648
V54,XRPUSDT,1762243260000,2025-11,SHORT,-0.029113187521
V54,XRPUSDT,1763654460000,2025-11,SHORT,0.035588333908
V54,XRPUSDT,1763712060000,2025-11,SHORT,-0.030844015565
V54,XRPUSDT,1764928860000,2025-12,SHORT,-0.017565385429
V54,XRPUSDT,1767488460000,2026-01,LONG,0.047957909455
V54,XRPUSDT,1767628860000,2026-01,LONG,0.076679249260
V54,XRPUSDT,1768892460000,2026-01,SHORT,0.032723655844
V54,XRPUSDT,1769180460000,2026-01,SHORT,-0.016807281345
V54,XRPUSDT,1769328060000,2026-01,SHORT,-0.017791120500
V54,XRPUSDT,1770285660000,2026-02,SHORT,0.032535962199
V54,XRPUSDT,1773684060000,2026-03,LONG,-0.017862962473
V54,XRPUSDT,1776333660000,2026-04,LONG,0.042474608642
V54,XRPUSDT,1778050860000,2026-05,LONG,-0.016490987482
V54,XRPUSDT,1778512320000,2026-05,LONG,-0.016634487291
V54,XRPUSDT,1780380060000,2026-06,SHORT,0.039317597773
V54,XRPUSDT,1780516860000,2026-06,SHORT,0.049478187685
V54,XRPUSDT,1782298920000,2026-06,SHORT,0.050222077232
V54,XRPUSDT,1787227260000,2026-08,LONG,0.097301066648
V54,XRPUSDT,1787353260000,2026-08,LONG,0.062617065258
ID121,ZECUSDT,1727287260000,2024-09,SHORT,-0.018337237536
ID121,ZECUSDT,1727895660000,2024-10,SHORT,0.034745805823
ID121,ZECUSDT,1727947620000,2024-10,SHORT,-0.027178272503
ID121,ZECUSDT,1728622860000,2024-10,LONG,-0.025684849874
ID121,ZECUSDT,1735110060000,2024-12,LONG,0.044256719043
ID121,ZECUSDT,1738497660000,2025-02,SHORT,0.089858492692
ID121,ZECUSDT,1741536060000,2025-03,SHORT,0.033661727058
ID121,ZECUSDT,1741705260000,2025-03,SHORT,-0.028466256424
ID121,ZECUSDT,1744678860000,2025-04,SHORT,-0.027245940567
ID121,ZECUSDT,1744959660000,2025-04,SHORT,-0.018150801311
ID121,ZECUSDT,1746655260000,2025-05,LONG,-0.026332296864
ID121,ZECUSDT,1748289660000,2025-05,LONG,-0.026955763305
ID121,ZECUSDT,1750957260000,2025-06,SHORT,-0.026941976166
ID121,ZECUSDT,1751086860000,2025-06,SHORT,-0.027229475861
ID121,ZECUSDT,1751385660000,2025-07,SHORT,-0.024711016526
ID121,ZECUSDT,1757253660000,2025-09,LONG,0.069536616160
ID121,ZECUSDT,1757847660000,2025-09,LONG,-0.030527600485
ID121,ZECUSDT,1759136460000,2025-09,LONG,-0.026535443542
ID121,ZECUSDT,1759158060000,2025-09,LONG,-0.025834001488
ID121,ZECUSDT,1759341660000,2025-10,LONG,0.108171328566
ID121,ZECUSDT,1760058060000,2025-10,LONG,0.097439172941
ID121,ZECUSDT,1761433260000,2025-10,LONG,-0.025893571817
ID121,ZECUSDT,1761451260000,2025-10,LONG,0.060822319088
ID121,ZECUSDT,1761470100000,2025-10,LONG,0.097891594392
ID121,ZECUSDT,1761495960000,2025-10,LONG,-0.027963141051
ID121,ZECUSDT,1762416060000,2025-11,LONG,0.062109705734
ID121,ZECUSDT,1762480320000,2025-11,LONG,0.129040145082
ID121,ZECUSDT,1762509660000,2025-11,LONG,-0.033845450335
ID121,ZECUSDT,1769886060000,2026-01,SHORT,-0.037018277454
ID121,ZECUSDT,1770141660000,2026-02,SHORT,-0.027428650907
ID121,ZECUSDT,1770228060000,2026-02,SHORT,-0.033290725831
ID121,ZECUSDT,1770242460000,2026-02,SHORT,0.041369371810
ID121,ZECUSDT,1770266820000,2026-02,SHORT,0.096769795700
ID121,ZECUSDT,1770321660000,2026-02,SHORT,-0.032906566221
ID121,ZECUSDT,1770336180000,2026-02,SHORT,-0.028917584902
ID121,ZECUSDT,1771880460000,2026-02,SHORT,-0.018666812414
ID121,ZECUSDT,1773770460000,2026-03,LONG,-0.026013490760
ID121,ZECUSDT,1775595660000,2026-04,LONG,0.133663640864
ID121,ZECUSDT,1777849260000,2026-05,LONG,-0.030302253140
ID121,ZECUSDT,1779300060000,2026-05,LONG,-0.018090084446
ID121,ZECUSDT,1783796460000,2026-07,LONG,-0.026563525444
ID121,ZECUSDT,1784116860000,2026-07,LONG,-0.026833770216
ID121,ZECUSDT,1785934860000,2026-08,LONG,-0.021088242725
ID121,ZECUSDT,1787245260000,2026-08,LONG,-0.026627415796
ID121,ZECUSDT,1787331660000,2026-08,LONG,0.062435153365
ID121,ZECUSDT,1788105660000,2026-08,LONG,-0.027023596185
V54,ZECUSDT,1727287260000,2024-09,SHORT,-0.018337237536
V54,ZECUSDT,1727895660000,2024-10,SHORT,0.034745805823
V54,ZECUSDT,1727947620000,2024-10,SHORT,-0.027178272503
V54,ZECUSDT,1728622860000,2024-10,LONG,-0.025684849874
V54,ZECUSDT,1735030860000,2024-12,LONG,-0.029230845941
V54,ZECUSDT,1735110060000,2024-12,LONG,0.044256719043
V54,ZECUSDT,1738497660000,2025-02,SHORT,0.089858492692
V54,ZECUSDT,1741536060000,2025-03,SHORT,0.033661727058
V54,ZECUSDT,1741705260000,2025-03,SHORT,-0.028466256424
V54,ZECUSDT,1744678860000,2025-04,SHORT,-0.027245940567
V54,ZECUSDT,1744959660000,2025-04,SHORT,-0.018150801311
V54,ZECUSDT,1746655260000,2025-05,LONG,-0.026332296864
V54,ZECUSDT,1748289660000,2025-05,LONG,-0.026955763305
V54,ZECUSDT,1750957260000,2025-06,SHORT,-0.026941976166
V54,ZECUSDT,1751086860000,2025-06,SHORT,-0.027229475861
V54,ZECUSDT,1751385660000,2025-07,SHORT,-0.024711016526
V54,ZECUSDT,1757253660000,2025-09,LONG,0.069536616160
V54,ZECUSDT,1757847660000,2025-09,LONG,-0.030527600485
V54,ZECUSDT,1759136460000,2025-09,LONG,-0.026535443542
V54,ZECUSDT,1759158060000,2025-09,LONG,-0.025834001488
V54,ZECUSDT,1759341660000,2025-10,LONG,0.108171328566
V54,ZECUSDT,1760058060000,2025-10,LONG,0.097439172941
V54,ZECUSDT,1761433260000,2025-10,LONG,-0.025893571817
V54,ZECUSDT,1761451260000,2025-10,LONG,0.060822319088
V54,ZECUSDT,1761470100000,2025-10,LONG,0.097891594392
V54,ZECUSDT,1761495960000,2025-10,LONG,-0.027963141051
V54,ZECUSDT,1761531240000,2025-10,LONG,-0.028397471260
V54,ZECUSDT,1762416060000,2025-11,LONG,0.062109705734
V54,ZECUSDT,1762480320000,2025-11,LONG,0.129040145082
V54,ZECUSDT,1762509660000,2025-11,LONG,-0.033845450335
V54,ZECUSDT,1769886060000,2026-01,SHORT,-0.037018277454
V54,ZECUSDT,1770141660000,2026-02,SHORT,-0.027428650907
V54,ZECUSDT,1770228060000,2026-02,SHORT,-0.033290725831
V54,ZECUSDT,1770242460000,2026-02,SHORT,0.041369371810
V54,ZECUSDT,1770266820000,2026-02,SHORT,0.096769795700
V54,ZECUSDT,1770321660000,2026-02,SHORT,-0.032906566221
V54,ZECUSDT,1770336180000,2026-02,SHORT,-0.028917584902
V54,ZECUSDT,1771880460000,2026-02,SHORT,-0.018666812414
V54,ZECUSDT,1773770460000,2026-03,LONG,-0.026013490760
V54,ZECUSDT,1775595660000,2026-04,LONG,0.133663640864
V54,ZECUSDT,1777028460000,2026-04,LONG,-0.019023553010
V54,ZECUSDT,1777849260000,2026-05,LONG,-0.030302253140
V54,ZECUSDT,1779300060000,2026-05,LONG,-0.018090084446
V54,ZECUSDT,1783796460000,2026-07,LONG,-0.026563525444
V54,ZECUSDT,1784116860000,2026-07,LONG,-0.026833770216
V54,ZECUSDT,1785934860000,2026-08,LONG,-0.021088242725
V54,ZECUSDT,1787245260000,2026-08,LONG,-0.026627415796
V54,ZECUSDT,1787292060000,2026-08,LONG,0.052591276476
V54,ZECUSDT,1787331660000,2026-08,LONG,0.062435153365
V54,ZECUSDT,1788105660000,2026-08,LONG,-0.027023596185
ID121,1000PEPEUSDT,1746777660000,2025-05,LONG,0.067550156115
ID121,1000PEPEUSDT,1746860460000,2025-05,LONG,-0.027811735077
ID121,1000PEPEUSDT,1749654060000,2025-06,LONG,-0.026634119228
ID121,1000PEPEUSDT,1750600860000,2025-06,SHORT,-0.027836598942
ID121,1000PEPEUSDT,1752185400000,2025-07,LONG,0.041151781574
ID121,1000PEPEUSDT,1757754120000,2025-09,LONG,-0.033713592888
ID121,1000PEPEUSDT,1763766060000,2025-11,SHORT,-0.027643842101
ID121,1000PEPEUSDT,1767326460000,2026-01,LONG,0.070945786843
ID121,1000PEPEUSDT,1767499260000,2026-01,LONG,0.086755637776
ID121,1000PEPEUSDT,1770789660000,2026-02,SHORT,-0.017628441348
ID121,1000PEPEUSDT,1778014860000,2026-05,LONG,-0.025917185263
ID121,1000PEPEUSDT,1780059660000,2026-05,SHORT,-0.019752155958
ID121,1000PEPEUSDT,1780520460000,2026-06,SHORT,-0.027500831611
ID121,1000PEPEUSDT,1780722060000,2026-06,SHORT,-0.031752852452
ID121,1000PEPEUSDT,1782385260000,2026-06,SHORT,0.046900493635
ID121,1000PEPEUSDT,1784631660000,2026-07,LONG,-0.026107608700
ID121,1000PEPEUSDT,1787288460000,2026-08,LONG,0.048315611687
ID121,1000PEPEUSDT,1787306340000,2026-08,LONG,0.035264558461
V54,1000PEPEUSDT,1746777660000,2025-05,LONG,0.067550156115
V54,1000PEPEUSDT,1746860460000,2025-05,LONG,-0.027811735077
V54,1000PEPEUSDT,1747846860000,2025-05,LONG,-0.026887201248
V54,1000PEPEUSDT,1749654060000,2025-06,LONG,-0.026634119228
V54,1000PEPEUSDT,1750600860000,2025-06,SHORT,-0.027836598942
V54,1000PEPEUSDT,1752185400000,2025-07,LONG,0.041151781574
V54,1000PEPEUSDT,1757754120000,2025-09,LONG,-0.033713592888
V54,1000PEPEUSDT,1763766060000,2025-11,SHORT,-0.027643842101
V54,1000PEPEUSDT,1767326460000,2026-01,LONG,0.070945786843
V54,1000PEPEUSDT,1767499260000,2026-01,LONG,0.086755637776
V54,1000PEPEUSDT,1770789660000,2026-02,SHORT,-0.017628441348
V54,1000PEPEUSDT,1777989660000,2026-05,LONG,0.049038384340
V54,1000PEPEUSDT,1780059660000,2026-05,SHORT,-0.019752155958
V54,1000PEPEUSDT,1780520460000,2026-06,SHORT,-0.027500831611
V54,1000PEPEUSDT,1780722060000,2026-06,SHORT,-0.031752852452
V54,1000PEPEUSDT,1782385260000,2026-06,SHORT,0.046900493635
V54,1000PEPEUSDT,1784631660000,2026-07,LONG,-0.026107608700
V54,1000PEPEUSDT,1787288460000,2026-08,LONG,0.048315611687
V54,1000PEPEUSDT,1787306340000,2026-08,LONG,0.035264558461
ID121,SUIUSDT,1747036860000,2025-05,LONG,-0.027030331991
ID121,SUIUSDT,1750172460000,2025-06,SHORT,-0.017141188962
ID121,SUIUSDT,1750510860000,2025-06,SHORT,0.033844549843
ID121,SUIUSDT,1750543260000,2025-06,SHORT,-0.028710132990
ID121,SUIUSDT,1750600860000,2025-06,SHORT,-0.030819821925
ID121,SUIUSDT,1752184860000,2025-07,LONG,-0.017413591905
ID121,SUIUSDT,1757765160000,2025-09,LONG,-0.026803391724
ID121,SUIUSDT,1760644860000,2025-10,SHORT,0.068191606831
ID121,SUIUSDT,1761170460000,2025-10,SHORT,-0.028023300157
ID121,SUIUSDT,1762138860000,2025-11,SHORT,0.042769829500
ID121,SUIUSDT,1762236060000,2025-11,SHORT,-0.032894726009
ID121,SUIUSDT,1762279260000,2025-11,SHORT,-0.028563747086
ID121,SUIUSDT,1763164860000,2025-11,SHORT,-0.027433212780
ID121,SUIUSDT,1763406060000,2025-11,SHORT,-0.024644144555
ID121,SUIUSDT,1763694060000,2025-11,SHORT,0.086886307495
ID121,SUIUSDT,1763802060000,2025-11,SHORT,-0.020304578425
ID121,SUIUSDT,1767405660000,2026-01,LONG,-0.026046227895
ID121,SUIUSDT,1769180460000,2026-01,SHORT,-0.021616980788
ID121,SUIUSDT,1769360460000,2026-01,SHORT,-0.017063897449
ID121,SUIUSDT,1769882520000,2026-01,SHORT,-0.034481144039
ID121,SUIUSDT,1769950860000,2026-02,SHORT,-0.018738646916
ID121,SUIUSDT,1770274860000,2026-02,SHORT,0.032453416670
ID121,SUIUSDT,1770303600000,2026-02,SHORT,0.044081115425
ID121,SUIUSDT,1770326220000,2026-02,SHORT,-0.029443366309
ID121,SUIUSDT,1770786060000,2026-02,SHORT,-0.017009426989
ID121,SUIUSDT,1773396060000,2026-03,LONG,-0.026496829318
ID121,SUIUSDT,1778032860000,2026-05,LONG,0.044001984668
ID121,SUIUSDT,1778410860000,2026-05,LONG,0.175676425650
ID121,SUIUSDT,1780394460000,2026-06,SHORT,0.036883594955
ID121,SUIUSDT,1780520460000,2026-06,SHORT,-0.028343148481
ID121,SUIUSDT,1780621260000,2026-06,SHORT,0.067433575348
ID121,SUIUSDT,1782079260000,2026-06,SHORT,-0.017746935002
ID121,SUIUSDT,1782309660000,2026-06,SHORT,-0.019886357052
ID121,SUIUSDT,1786114860000,2026-08,SHORT,-0.017598666508
ID121,SUIUSDT,1787288760000,2026-08,LONG,0.036586477093
V54,SUIUSDT,1747036860000,2025-05,LONG,-0.027030331991
V54,SUIUSDT,1749625260000,2025-06,LONG,-0.020638596945
V54,SUIUSDT,1750172460000,2025-06,SHORT,-0.017141188962
V54,SUIUSDT,1750510860000,2025-06,SHORT,0.033844549843
V54,SUIUSDT,1750543260000,2025-06,SHORT,-0.028710132990
V54,SUIUSDT,1750600860000,2025-06,SHORT,-0.030819821925
V54,SUIUSDT,1752184860000,2025-07,LONG,-0.017413591905
V54,SUIUSDT,1757765160000,2025-09,LONG,-0.026803391724
V54,SUIUSDT,1760644860000,2025-10,SHORT,0.068191606831
V54,SUIUSDT,1761170460000,2025-10,SHORT,-0.028023300157
V54,SUIUSDT,1762138860000,2025-11,SHORT,0.042769829500
V54,SUIUSDT,1762236060000,2025-11,SHORT,-0.032894726009
V54,SUIUSDT,1762279260000,2025-11,SHORT,-0.028563747086
V54,SUIUSDT,1763164860000,2025-11,SHORT,-0.027433212780
V54,SUIUSDT,1763406060000,2025-11,SHORT,-0.024644144555
V54,SUIUSDT,1763694060000,2025-11,SHORT,0.086886307495
V54,SUIUSDT,1763802060000,2025-11,SHORT,-0.020304578425
V54,SUIUSDT,1767405660000,2026-01,LONG,-0.026046227895
V54,SUIUSDT,1767488460000,2026-01,LONG,0.160377785391
V54,SUIUSDT,1769180460000,2026-01,SHORT,-0.021616980788
V54,SUIUSDT,1769360460000,2026-01,SHORT,-0.017063897449
V54,SUIUSDT,1769882520000,2026-01,SHORT,-0.034481144039
V54,SUIUSDT,1769950860000,2026-02,SHORT,-0.018738646916
V54,SUIUSDT,1770274860000,2026-02,SHORT,0.032453416670
V54,SUIUSDT,1770303600000,2026-02,SHORT,0.044081115425
V54,SUIUSDT,1770326220000,2026-02,SHORT,-0.029443366309
V54,SUIUSDT,1770786060000,2026-02,SHORT,-0.017009426989
V54,SUIUSDT,1773396060000,2026-03,LONG,-0.026496829318
V54,SUIUSDT,1776322860000,2026-04,LONG,-0.025426208321
V54,SUIUSDT,1778032860000,2026-05,LONG,0.044001984668
V54,SUIUSDT,1778410860000,2026-05,LONG,0.175676425650
V54,SUIUSDT,1780394460000,2026-06,SHORT,0.036883594955
V54,SUIUSDT,1780520460000,2026-06,SHORT,-0.028343148481
V54,SUIUSDT,1780621260000,2026-06,SHORT,0.067433575348
V54,SUIUSDT,1782079260000,2026-06,SHORT,-0.017746935002
V54,SUIUSDT,1782309660000,2026-06,SHORT,-0.019886357052
V54,SUIUSDT,1786114860000,2026-08,SHORT,-0.017598666508
V54,SUIUSDT,1787288760000,2026-08,LONG,0.036586477093
V54,SUIUSDT,1787349660000,2026-08,LONG,-0.027387360384
ID121,ONDOUSDT,1768892460000,2026-01,SHORT,0.039319238068
ID121,ONDOUSDT,1769356860000,2026-01,SHORT,0.040238975013
ID121,ONDOUSDT,1769958060000,2026-02,SHORT,0.032550543538
ID121,ONDOUSDT,1770289260000,2026-02,SHORT,0.037631175060
ID121,ONDOUSDT,1773698460000,2026-03,LONG,-0.026012395182
ID121,ONDOUSDT,1777924860000,2026-05,LONG,-0.026103945706
ID121,ONDOUSDT,1778230860000,2026-05,LONG,0.056406907324
ID121,ONDOUSDT,1778252460000,2026-05,LONG,0.084469569217
ID121,ONDOUSDT,1778288460000,2026-05,LONG,-0.028421135356
ID121,ONDOUSDT,1779328860000,2026-05,LONG,-0.025934012352
ID121,ONDOUSDT,1784170860000,2026-07,LONG,-0.027091903549
ID121,ONDOUSDT,1784206860000,2026-07,LONG,-0.026993370590
ID121,ONDOUSDT,1784628060000,2026-07,LONG,-0.017385678881
ID121,ONDOUSDT,1787367660000,2026-08,LONG,-0.044410482520
V54,ONDOUSDT,1768892460000,2026-01,SHORT,0.039319238068
V54,ONDOUSDT,1769356860000,2026-01,SHORT,0.040238975013
V54,ONDOUSDT,1769958060000,2026-02,SHORT,0.032550543538
V54,ONDOUSDT,1770289260000,2026-02,SHORT,0.037631175060
V54,ONDOUSDT,1773633660000,2026-03,LONG,0.042983166762
V54,ONDOUSDT,1777924860000,2026-05,LONG,-0.026103945706
V54,ONDOUSDT,1778230860000,2026-05,LONG,0.056406907324
V54,ONDOUSDT,1778252460000,2026-05,LONG,0.084469569217
V54,ONDOUSDT,1778288460000,2026-05,LONG,-0.028421135356
V54,ONDOUSDT,1779328860000,2026-05,LONG,-0.025934012352
V54,ONDOUSDT,1779386460000,2026-05,LONG,-0.029220179335
V54,ONDOUSDT,1784170860000,2026-07,LONG,-0.027091903549
V54,ONDOUSDT,1784206860000,2026-07,LONG,-0.026993370590
V54,ONDOUSDT,1784628060000,2026-07,LONG,-0.017385678881
V54,ONDOUSDT,1787367660000,2026-08,LONG,-0.044410482520
