symbol,time,family,oi4,price4,fwd1h,fwd4h,fwd12h
BNBUSDT,2026-04-06T13:20:00+00:00,oi_expansion_continuation,0.0009896104722112082,-0.006097909667749627,-0.0035143234417620932,0.0007910711412271056,0.009221742040777763
BNBUSDT,2026-04-06T13:50:00+00:00,oi_contraction_reversal,-0.00021100219403069219,-0.00012532286770424174,0.00048603557218275463,-0.003230882518185602,-0.014542200460949409
BNBUSDT,2026-04-06T14:00:00+00:00,oi_expansion_continuation,4.905853381071465e-05,-0.004351703039938198,-0.004376922926526152,0.0023816623344875003,0.013354042044536062
BNBUSDT,2026-04-06T15:00:00+00:00,oi_contraction_reversal,-0.00032297211693848877,0.0031057188261659594,-0.0009775995995416641,0.0023305825200484777,0.015083694315764682
BNBUSDT,2026-04-07T03:20:00+00:00,oi_expansion_continuation,0.00011502698244277535,0.0002825734061530972,-0.00013224142274064914,-0.0011632926324394147,-0.003009171115863171
BNBUSDT,2026-04-07T03:25:00+00:00,oi_contraction_reversal,-0.0003926584818786404,0.0015354952183809897,0.0005421295203137173,0.001561523152988096,0.0014110554489250556
BNBUSDT,2026-04-07T03:35:00+00:00,oi_expansion_continuation,0.0001440647081742549,-0.0011173092356456056,-0.0015005755020748458,0.001352445878738835,0.0018485112222450765
BNBUSDT,2026-04-07T04:05:00+00:00,oi_contraction_reversal,-3.5531896436317486e-05,-0.0024824009561160384,-0.0004877885806602868,0.0014970046184973036,0.00024370065811761524
BNBUSDT,2026-04-07T04:25:00+00:00,oi_expansion_continuation,0.00038615989528022096,-0.0028188061263371964,0.0003341129332785758,-0.004226688776075383,-0.003232697160103983
BNBUSDT,2026-04-07T14:35:00+00:00,oi_contraction_reversal,-0.0010017000137120175,-0.005425461046327807,0.004758147096246467,0.014928235042710307,0.03356703663422914
BNBUSDT,2026-04-07T16:00:00+00:00,oi_expansion_continuation,0.00031865443387726455,0.004681474482152238,0.004470312820885381,0.015593641028285121,0.023570798164730598
BNBUSDT,2026-04-07T16:05:00+00:00,oi_contraction_reversal,-0.0017593082634581548,0.009332882237541995,-0.0041452504118166976,-0.016597266644054507,-0.02578407233122406
BNBUSDT,2026-04-07T16:20:00+00:00,oi_expansion_continuation,0.0013477707808614164,0.005987989676557577,0.004100725757536869,0.012963165348880427,0.02496788144461394
BNBUSDT,2026-04-07T16:55:00+00:00,oi_contraction_reversal,-0.00012386850473851177,0.005104153917084013,-0.0055115291078004745,-0.010991337238007265,-0.023111981926756297
BNBUSDT,2026-04-07T17:00:00+00:00,oi_expansion_continuation,0.00011214505775003421,0.0058587741028438365,0.0031351479107839713,0.01061688142781998,0.021732490808332786
BNBUSDT,2026-04-07T17:05:00+00:00,oi_contraction_reversal,-8.496526829959281e-05,0.0043092156946644,-0.004147880726320164,-0.01608802652738506,-0.023593625316988883
BNBUSDT,2026-04-07T17:20:00+00:00,oi_expansion_continuation,8.928416829893118e-05,0.008000473687795311,0.002665774486218454,0.013228877379284404,0.023432871551380602
BNBUSDT,2026-04-07T17:30:00+00:00,oi_contraction_reversal,-0.0001874440434510579,0.008933012351221594,-0.0019514679972326638,-0.011104861584207986,-0.02067105978590668
BNBUSDT,2026-04-07T17:40:00+00:00,oi_expansion_continuation,0.0009660450814614955,0.012346199152844186,-0.0018119906900618623,0.011941546948049355,0.01795590427955344
BNBUSDT,2026-04-07T18:00:00+00:00,oi_contraction_reversal,-3.574326570506442e-06,0.014194384701747824,0.0008493229493518918,-0.014433694039062838,-0.01848580741194751
BNBUSDT,2026-04-07T18:20:00+00:00,oi_expansion_continuation,0.000184800339843979,0.012670693612328856,0.0012066334864735374,0.016934462804088637,0.020291883893740054
BNBUSDT,2026-04-07T20:05:00+00:00,oi_contraction_reversal,-0.00036242356963330787,0.016597266644054507,-0.0036360102951472134,-0.01802606796456012,-0.006346216035698909
BNBUSDT,2026-04-07T20:55:00+00:00,oi_expansion_continuation,0.0002212988866644104,0.010991337238007265,0.006563666893246651,0.0160025098177413,0.008083172759734221
BNBUSDT,2026-04-07T21:00:00+00:00,oi_contraction_reversal,-9.410054227774098e-05,0.01061688142781998,-0.00695196052202699,-0.013631599532775918,-0.007951961536529316
BNBUSDT,2026-04-08T00:05:00+00:00,oi_expansion_continuation,0.0003673836628367761,0.01802606796456012,-0.0020416140848486166,-0.008839262277390552,-0.01042519773105217
BNBUSDT,2026-04-08T08:40:00+00:00,oi_contraction_reversal,-0.002187205649265552,-0.0055915121538154845,-0.0008425113061090685,0.002338736296831962,-0.01311754673145255
BNBUSDT,2026-04-08T09:05:00+00:00,oi_expansion_continuation,0.00035630533644921166,-0.0037731804867326543,0.0023942377503262673,-0.0025167554035546657,0.013538408611026547
BNBUSDT,2026-07-06T04:00:00+00:00,oi_contraction_reversal,-0.009519233809736847,-0.008175937710338943,-0.003641994638548129,-0.005452052151416455,-0.0035220936423696458
BNBUSDT,2026-07-06T16:00:00+00:00,oi_expansion_continuation,0.0007967980698782538,0.018826675632709945,0.0027715293168220686,0.00027730381031163795,-0.007971804500623274
BNBUSDT,2026-07-06T16:10:00+00:00,oi_contraction_reversal,-0.0008715834606573206,0.017639301826630118,0.0010662441402698455,0.0031222177211734157,0.012114203237284819
BNBUSDT,2026-07-06T16:15:00+00:00,oi_expansion_continuation,6.198729084495843e-05,0.01777363649773798,-0.0018673570174288644,-0.004215986871858397,-0.014013076675038344
BNBUSDT,2026-07-06T16:20:00+00:00,oi_contraction_reversal,-0.00019559642883411907,0.01587487629590734,-0.0008073853297686579,0.0015568656712398909,0.010886125259997985
BNBUSDT,2026-07-06T17:05:00+00:00,oi_expansion_continuation,0.00037073564293670845,0.024400261597644246,-0.002973395447558038,0.007445848254688864,-0.012757581906934351
BNBUSDT,2026-07-06T17:20:00+00:00,oi_contraction_reversal,-0.0007010401237934172,0.023547715764626415,0.0007640644290323193,-0.007330372620219046,0.013094083151358321
BNBUSDT,2026-07-07T04:40:00+00:00,oi_expansion_continuation,0.00022069176744352157,-0.013618503293242119,-0.0018484133960696854,0.0009142683191021686,-0.013485425170315585
BNBUSDT,2026-07-07T14:20:00+00:00,oi_contraction_reversal,-0.000642344575586471,-0.0035750300350908004,0.009184291049260803,0.012572848508500201,-0.01232923687700353
BNBUSDT,2026-07-07T22:00:00+00:00,oi_expansion_continuation,0.0016275699275912219,-0.011893444197069437,-0.0012958853140921849,0.011966608865240497,0.029977662261747924
BNBUSDT,2026-07-08T08:25:00+00:00,oi_contraction_reversal,-0.000611340234252162,-0.012238292308207497,-0.0008993993800676808,0.005564824908906861,0.008159409510239019
BNBUSDT,2026-07-08T08:45:00+00:00,oi_expansion_continuation,0.0010164986250970943,-0.008536821985604898,0.0023318270656842964,-0.0011004798209390259,-0.005333300767474713
BNBUSDT,2026-07-08T08:55:00+00:00,oi_contraction_reversal,-0.00038791501993578866,-0.014279645308418368,-0.00017509809697275561,0.004369145910295913,0.008442535460620314
BNBUSDT,2026-07-08T10:30:00+00:00,oi_expansion_continuation,4.503732347563212e-05,-0.006299344891962307,-0.0006197574810858621,-0.0040212987873829735,-0.008682681384350995
BNBUSDT,2026-07-08T10:35:00+00:00,oi_contraction_reversal,-0.00017135824861570344,-0.005503415913023347,-0.00040821035823792234,0.0022022889643367577,0.007458596425932022
BNBUSDT,2026-07-08T10:40:00+00:00,oi_expansion_continuation,0.00020982246723751953,-0.005735029286980668,-0.003573075424051352,-0.003346347409162878,-0.008262144907240684
BNBUSDT,2026-07-08T10:45:00+00:00,oi_contraction_reversal,-0.00023878101769056874,-0.007043338275133682,0.004321771454616124,0.0017033663338888458,0.008442794287266677
BNBUSDT,2026-07-08T11:00:00+00:00,oi_expansion_continuation,9.149017223548177e-05,-0.006151993837598676,-0.006643954102678262,-0.0014388363896611265,-0.01060924105365084
BNBUSDT,2026-07-08T11:05:00+00:00,oi_contraction_reversal,-0.0005723831496664343,-0.004871895651263271,0.005912986813507118,-0.0012045778201096823,0.009468653184725288
BNBUSDT,2026-07-08T11:25:00+00:00,oi_expansion_continuation,0.00019627610884232407,-0.008038082848340643,-0.004308063914517579,0.002003454244841382,-0.00845537206568894
XRPUSDT,2026-01-05T07:40:00+00:00,oi_expansion_continuation,0.0008678479788093284,-0.0030136989645282255,-0.002395081798232522,0.0015988807929860043,-0.06187897624043954
XRPUSDT,2026-01-05T13:40:00+00:00,oi_contraction_reversal,-0.0014501617602059183,-0.01331348343366171,0.013458793924287194,0.03544076392182392,0.11403289541318991
XRPUSDT,2026-01-05T14:30:00+00:00,oi_expansion_continuation,0.0032857830157758967,-0.007833518052334655,-0.019236216285037227,-0.052379046530586795,-0.12128544648823507
XRPUSDT,2026-01-06T04:15:00+00:00,oi_contraction_reversal,-0.0003633849405516197,0.02263400607188241,-0.00984232640371911,0.017879728890868023,0.01899192907716625
XRPUSDT,2026-01-06T05:30:00+00:00,oi_expansion_continuation,0.0009064401679081691,0.0009537577818625707,-0.005506739977220569,-0.022202902375886492,-0.04687711727113152
XRPUSDT,2026-01-06T10:10:00+00:00,oi_contraction_reversal,-0.002667486660791802,-0.01621805171499923,0.005970166986503975,0.01345642813467781,-0.032720460412152014
XRPUSDT,2026-01-07T03:25:00+00:00,oi_expansion_continuation,0.001173958433987316,-0.010988436086377997,0.003172642542212646,-0.0012859868253572153,0.035937600261148714
XRPUSDT,2026-04-06T05:20:00+00:00,oi_expansion_continuation,0.005123596759648852,0.007817862452491857,0.0028165521538363026,0.011272948515401825,0.0016239461687131782
XRPUSDT,2026-04-06T09:15:00+00:00,oi_contraction_reversal,-0.00018343189032370266,0.00960004167022079,-0.002285788231203653,0.006394074338977125,0.010999407302082027
XRPUSDT,2026-04-06T09:45:00+00:00,oi_expansion_continuation,0.0007319760407650335,0.011588303799606214,-0.000127792507803272,-0.006817871377814303,-0.013158573685205082
XRPUSDT,2026-04-06T10:20:00+00:00,oi_contraction_reversal,-0.0005387935734079501,0.00978510401995478,0.004435908501137944,0.0036593725017696425,0.018163369665952257
XRPUSDT,2026-04-07T04:00:00+00:00,oi_expansion_continuation,0.0018465334092296838,-0.0035031212254779615,-0.0005318542844664861,0.0028159385402274444,0.012221260327882831
XRPUSDT,2026-04-07T04:40:00+00:00,oi_contraction_reversal,-0.00018883294525349958,-0.0030558753286730965,-0.005963631380231489,-0.0003582843415597023,-0.01273201026491131
XRPUSDT,2026-04-07T06:40:00+00:00,oi_expansion_continuation,0.0007510471355385398,-0.004800923681197426,-0.0022225226366894397,-2.0723946895204316e-05,0.004670580061208205
XRPUSDT,2026-04-07T07:40:00+00:00,oi_contraction_reversal,-1.2290127623770075e-05,-0.0026760243771121995,0.0042706205541176104,-0.005435991354541696,-0.004934959715063621
XRPUSDT,2026-04-07T09:30:00+00:00,oi_expansion_continuation,0.0001543139307694463,0.006927276653356019,-0.006863606731624158,-0.010943507917522906,0.006789916693474324
XRPUSDT,2026-04-07T09:35:00+00:00,oi_contraction_reversal,-0.0007815544958969185,0.007354043162404615,0.008437585689111272,0.011038346416681374,-0.010731919509257918
XRPUSDT,2026-04-07T09:45:00+00:00,oi_expansion_continuation,0.00030982459521158726,0.007863658381483563,-0.008309647370282386,-0.011332808074293819,0.013869471727182397
XRPUSDT,2026-04-07T09:50:00+00:00,oi_contraction_reversal,-0.00010744535972749215,0.007605756165367997,0.009334765692485867,0.0098988092224062,-0.012873291039755737
XRPUSDT,2026-04-07T09:55:00+00:00,oi_expansion_continuation,0.0009352543439165134,0.0066278081811233696,-0.009913891150367858,-0.011445988891459183,0.013687809523813946
XRPUSDT,2026-04-08T08:50:00+00:00,oi_contraction_reversal,-6.975135438071243e-05,0.00206419084085082,-0.001127687095768958,-0.0018861739065640115,0.02310151510494933
XRPUSDT,2026-04-08T08:55:00+00:00,oi_expansion_continuation,0.0004991298697880793,0.0033372056508707004,-0.00014486455189766166,-0.0007245327081189468,-0.023968604449854308
XRPUSDT,2026-04-08T09:15:00+00:00,oi_contraction_reversal,-0.001569515015852675,0.003053702235430182,0.0018168769182831377,-5.725158278511604e-05,0.02442141114835801
XRPUSDT,2026-07-06T07:35:00+00:00,oi_expansion_continuation,9.028146698107928e-05,-0.0001747487990464697,0.003501404137438286,0.0031507115159236988,-0.00630942276600354
XRPUSDT,2026-07-06T12:00:00+00:00,oi_contraction_reversal,-0.004394325996982583,-0.022088749298068176,-0.01176576967430815,0.015608851156329618,0.01980833239364806
XRPUSDT,2026-07-06T12:30:00+00:00,oi_expansion_continuation,9.798559417406786e-05,-0.011719744663974558,0.011137909260673451,-0.01774622694103316,-0.0190688628441974
XRPUSDT,2026-07-06T12:40:00+00:00,oi_contraction_reversal,-0.0022618795770105375,-0.019760045731330254,-0.0025999594681873164,0.029513706959650013,0.023530346307347662
XRPUSDT,2026-07-06T21:00:00+00:00,oi_expansion_continuation,0.0013033235537084833,-0.010268102746710436,-0.007233462190096495,0.0006360808535836527,0.015458837754475383
XRPUSDT,2026-07-06T21:05:00+00:00,oi_contraction_reversal,-0.004533175092470197,0.000614166348424325,0.007001917062433584,0.01321615843522531,0.028718948615524674
XRPUSDT,2026-07-07T01:35:00+00:00,oi_expansion_continuation,1.8266392699399194e-05,-0.010126668817929271,0.004837513281762192,0.01044726723883175,0.01782135151996001
XRPUSDT,2026-07-07T01:50:00+00:00,oi_contraction_reversal,-2.7192245784409266e-06,-0.009901147211329599,-0.010940237623187413,-0.012622919683416802,-0.018044432318471693
XRPUSDT,2026-07-07T01:55:00+00:00,oi_expansion_continuation,0.00014754500062268033,-0.011072958509454535,0.008894427004413924,0.012148410739317456,0.01795793315776106
XRPUSDT,2026-07-07T02:05:00+00:00,oi_contraction_reversal,-0.0007084973720993948,-0.00940447496990078,-0.0054568365344827,-0.01118212385070921,-0.015694152104422966
XRPUSDT,2026-07-07T06:20:00+00:00,oi_expansion_continuation,0.0006961924927062621,-0.008749116831984366,-0.004846588856526738,0.00017754105683558488,-0.0015964526672275878
XRPUSDT,2026-07-07T06:30:00+00:00,oi_contraction_reversal,-0.00023477292434433258,-0.0033064808119920917,-0.0003515670164547605,-0.004703802770985032,-0.003636851482784953
XRPUSDT,2026-07-07T06:35:00+00:00,oi_expansion_continuation,0.0005005630990904167,-0.0037029592960241054,0.0023460787041264283,0.004326750458661552,0.002310500636428646
XRPUSDT,2026-07-07T11:10:00+00:00,oi_contraction_reversal,-0.0010397202819133128,-0.01234012416051882,0.010309487343907641,0.0004076962759876434,-0.0025881786604837606
XRPUSDT,2026-07-07T11:30:00+00:00,oi_expansion_continuation,0.000376948631683122,-0.006489559571103716,-0.005512104994693283,-0.005053359836871369,0.005952278985934798
XRPUSDT,2026-07-07T11:55:00+00:00,oi_contraction_reversal,-0.0005058523742795818,-0.001388623750277112,0.0011551962896595785,0.0047650583257068686,-0.011895851564155235
XRPUSDT,2026-07-07T12:00:00+00:00,oi_expansion_continuation,0.003316820976819453,0.0012776228807476234,-0.002255705028698246,0.0009417397417925161,-0.012448926332794836
XRPUSDT,2026-07-07T12:30:00+00:00,oi_contraction_reversal,-0.0003461421007180351,0.002574461007350639,0.00491584880661848,-3.721891903524468e-05,0.013927553047887386
XRPUSDT,2026-07-07T13:25:00+00:00,oi_expansion_continuation,0.0002449223809960306,-0.003410047517005799,0.006532754003979518,-0.007730279731613814,0.009542666211943038
XRPUSDT,2026-07-07T18:30:00+00:00,oi_contraction_reversal,-0.000832417828605362,0.008836581800497944,0.003293429475625745,0.008926239755460374,0.03461135224255574
XRPUSDT,2026-07-07T18:35:00+00:00,oi_expansion_continuation,0.0019097980864450491,0.013998022358800061,-0.0044448468592237726,-0.00998403729314155,-0.03676851557866882
XRPUSDT,2026-07-07T18:45:00+00:00,oi_contraction_reversal,-0.001593139371029258,0.004733208211448535,0.0004309196322448622,0.00670453501472543,0.029562287457881628
XRPUSDT,2026-07-08T01:05:00+00:00,oi_expansion_continuation,0.00043705468589523,-0.006183646535412168,0.015674160078096383,0.0157951974457416,0.02864175989048145
XRPUSDT,2026-07-08T06:50:00+00:00,oi_contraction_reversal,-0.0007216278102752392,-0.006850905991594106,0.002654585292674402,-0.007974073387960346,-0.0032132228702317217
XRPUSDT,2026-07-08T08:30:00+00:00,oi_expansion_continuation,0.0011773883327130734,-0.012600764564283785,-0.0008738128570093745,-0.003972108127711379,-0.0071936121333644265
XRPUSDT,2026-07-08T08:45:00+00:00,oi_contraction_reversal,-0.0019582604100047345,-0.008312480067349004,-0.002472330160468143,-7.315492881548427e-05,0.006101916809666324
XRPUSDT,2026-07-08T09:25:00+00:00,oi_expansion_continuation,9.475642559082864e-05,-0.014454977093899703,-0.0026365287206804628,-0.0009001419082506004,-0.007539806046317779
XRPUSDT,2026-07-08T09:30:00+00:00,oi_contraction_reversal,-0.001043311647358982,-0.010687557872121677,0.0007308135173280506,0.0012527655413825808,0.0059521522133906156
XRPUSDT,2026-07-08T09:40:00+00:00,oi_expansion_continuation,0.0011563797552592873,-0.009333833991444385,-0.0020330845188022482,-0.0014399064077901182,-0.006911656050411585
