database,template_id,dimension,key,closed,open,wins,losses,net_pnl,net_pf,mean_margin_return_pct,median_holding_h,p90_holding_h
go_bn_oracle2,38,symbol,BABYUSDT,1,0,0,1,-1.88385000,0.00000000,-9.41925000,4.68750000,4.68750000
go_bn_oracle2,38,symbol,MONUSDT,3,0,1,2,0.73420287,1.18017220,1.22367144,1.28000000,1.41000000
go_bn_oracle2,38,symbol,ZENUSDT,2,0,0,2,-3.78037940,0.00000000,-9.45094850,0.52888889,0.64444444
go_bn_oracle2,38,symbol,ONUSDT,2,0,0,2,-4.10217390,0.00000000,-10.25543475,1.59291667,2.37102778
go_bn_oracle2,38,symbol,GUAUSDT,4,0,2,2,0.44980579,1.11619191,0.56225724,8.06805556,10.91555556
go_bn_oracle2,38,symbol,EWYUSDT,2,0,1,1,-0.13523645,0.88390091,-0.33809113,1.13055556,1.83366667
go_bn_oracle2,38,symbol,KORUUSDT,2,0,1,1,-0.99446850,0.53178755,-2.48617125,0.73513889,1.22436111
go_bn_oracle2,38,symbol,ORDIUSDT,2,0,0,2,-3.81856150,0.00000000,-9.54640375,7.20875000,12.16219444
go_bn_oracle2,38,symbol,HEIUSDT,1,0,0,1,-1.83376000,0.00000000,-9.16880000,0.49861111,0.49861111
go_bn_oracle2,38,symbol,WALUSDT,1,0,1,0,1.07200000,—,5.36000000,0.49916667,0.49916667
go_bn_oracle2,38,symbol,XAUUSDT,1,0,1,0,2.44080000,—,12.20400000,34.50444444,34.50444444
go_bn_oracle2,38,symbol,PAXGUSDT,1,0,1,0,2.01276000,—,10.06380000,34.45972222,34.45972222
go_bn_oracle2,38,symbol,INJUSDT,2,0,0,2,-4.43390460,0.00000000,-11.08476150,2.69166667,4.42900000
go_bn_oracle2,38,symbol,MITOUSDT,3,0,1,2,1.73678002,1.43914586,2.89463337,0.61555556,2.40355556
go_bn_oracle2,38,symbol,币安人生USDT,1,0,0,1,-1.85920000,0.00000000,-9.29600000,19.32444444,19.32444444
go_bn_oracle2,38,symbol,COINUSDT,1,0,0,1,-1.82700000,0.00000000,-9.13500000,7.16944444,7.16944444
go_bn_oracle2,38,symbol,BICOUSDT,2,0,0,2,-3.99540959,0.00000000,-9.98852399,1.46083333,2.05638889
go_bn_oracle2,38,symbol,FARTCOINUSDT,1,0,0,1,-1.83480000,0.00000000,-9.17400000,6.62666667,6.62666667
go_bn_oracle2,38,symbol,POLUSDT,1,0,1,0,8.36640000,—,41.83200000,23.79472222,23.79472222
go_bn_oracle2,38,symbol,TRXUSDT,1,0,1,0,3.62997000,—,18.14985000,33.29611111,33.29611111
go_bn_oracle2,38,symbol,ACEUSDT,3,0,0,3,-6.20672767,0.00000000,-10.34454611,1.10361111,1.30738889
go_bn_oracle2,38,symbol,HOODUSDT,2,0,0,2,-3.87709330,0.00000000,-9.69273325,2.64500000,3.27566667
go_bn_oracle2,38,symbol,IRENUSDT,1,0,0,1,-1.86960000,0.00000000,-9.34800000,3.21361111,3.21361111
go_bn_oracle2,38,symbol,BTRUSDT,2,0,1,1,1.63727496,1.80968037,4.09318740,0.31944444,0.40633333
go_bn_oracle2,38,symbol,PEOPLEUSDT,2,0,0,2,-3.79171794,0.00000000,-9.47929485,5.13347222,7.38025000
go_bn_oracle2,38,symbol,BEATUSDT,2,0,1,1,-1.04825600,0.45488508,-2.62064000,6.61888889,10.32400000
go_bn_oracle2,38,symbol,GRTUSDT,1,0,0,1,-1.86504000,0.00000000,-9.32520000,15.60472222,15.60472222
go_bn_oracle2,38,symbol,ARMUSDT,2,0,0,2,-4.01135230,0.00000000,-10.02838075,3.01083333,3.43727778
go_bn_oracle2,38,symbol,1000LUNCUSDT,1,0,0,1,-1.19835508,0.00000000,-5.99177538,14.98944444,14.98944444
go_bn_oracle2,38,symbol,BILLUSDT,1,0,0,1,-2.09364946,0.00000000,-10.46824732,10.90250000,10.90250000
go_bn_oracle2,38,symbol,IOUSDT,1,0,0,1,-2.04779831,0.00000000,-10.23899153,6.47805556,6.47805556
go_bn_oracle2,38,symbol,CYSUSDT,2,0,1,1,-0.78818835,0.60237723,-1.97047088,0.01611111,0.02100000
go_bn_oracle2,38,symbol,BIOUSDT,2,0,0,2,-4.22973860,0.00000000,-10.57434649,2.79944444,4.14922222
go_bn_oracle2,38,symbol,PNUTUSDT,1,0,0,1,-1.98342000,0.00000000,-9.91710000,0.55361111,0.55361111
go_bn_oracle2,38,symbol,WDCUSDT,2,0,1,1,0.47958435,1.19265295,1.19896088,11.00569444,17.80980556
go_bn_oracle2,38,symbol,BEUSDT,2,0,0,2,-2.54338980,0.00000000,-6.35847450,12.70333333,18.66866667
go_bn_oracle2,38,symbol,SPYUSDT,1,1,0,1,-1.17978315,0.00000000,-5.89891575,70.73805556,70.73805556
go_bn_oracle2,38,symbol,NEARUSDT,1,0,0,1,-2.05213200,0.00000000,-10.26066000,1.25333333,1.25333333
go_bn_oracle2,38,symbol,BLUAIUSDT,2,0,1,1,-1.92817257,0.30409550,-4.82043143,5.07513889,6.88102778
go_bn_oracle2,38,symbol,DODOXUSDT,1,0,0,1,-2.00988000,0.00000000,-10.04940000,3.32416667,3.32416667
go_bn_oracle2,38,symbol,CCUSDT,2,0,1,1,-0.51445007,0.74472289,-1.28612519,7.84416667,13.18283333
go_bn_oracle2,38,symbol,ENJUSDT,2,0,2,0,7.31085382,—,18.27713456,6.39111111,10.71933333
go_bn_oracle2,38,symbol,ZBTUSDT,2,0,0,2,-4.07296620,0.00000000,-10.18241550,4.97625000,7.43769444
go_bn_oracle2,38,symbol,LABUSDT,3,0,1,2,-0.77299512,0.80622181,-1.28832520,1.44416667,6.88594444
go_bn_oracle2,38,symbol,ZILUSDT,1,0,0,1,-1.19488436,0.00000000,-5.97442181,6.69583333,6.69583333
go_bn_oracle2,38,symbol,LDOUSDT,1,0,0,1,-1.95503490,0.00000000,-9.77517450,6.01833333,6.01833333
go_bn_oracle2,38,symbol,MANAUSDT,2,0,1,1,-0.64004625,0.68390588,-1.60011563,3.00333333,3.47777778
go_bn_oracle2,38,symbol,UBUSDT,2,0,0,2,-4.69410231,0.00000000,-11.73525577,3.14138889,3.59850000
go_bn_oracle2,38,symbol,XTZUSDT,1,0,1,0,1.55632503,—,7.78162515,2.24055556,2.24055556
go_bn_oracle2,38,symbol,SYNUSDT,3,0,0,3,-5.43653795,0.00000000,-9.06089658,4.11250000,5.66894444
go_bn_oracle2,38,symbol,AKEUSDT,2,0,0,2,-4.51266166,0.00000000,-11.28165415,0.20777778,0.28244444
go_bn_oracle2,38,symbol,PIEVERSEUSDT,1,0,1,0,1.03222845,—,5.16114225,4.91305556,4.91305556
go_bn_oracle2,38,symbol,UNIUSDT,2,0,1,1,7.54226900,4.80637007,18.85567250,2.31625000,3.65925000
go_bn_oracle2,38,symbol,AIAUSDT,1,0,0,1,-1.99312893,0.00000000,-9.96564465,5.45500000,5.45500000
go_bn_oracle2,38,symbol,JTOUSDT,3,0,0,3,-5.97778460,0.00000000,-9.96297433,1.16222222,1.33800000
go_bn_oracle2,38,symbol,1000CATUSDT,1,0,0,1,-2.13630209,0.00000000,-10.68151046,1.39444444,1.39444444
go_bn_oracle2,38,symbol,GRASSUSDT,1,0,0,1,-2.10640200,0.00000000,-10.53201000,0.61638889,0.61638889
go_bn_oracle2,38,symbol,KOMAUSDT,1,0,0,1,-1.98371009,0.00000000,-9.91855043,0.51277778,0.51277778
go_bn_oracle2,38,symbol,ARCUSDT,2,0,1,1,4.28145327,3.04394549,10.70363318,4.35486111,7.79430556
go_bn_oracle2,38,symbol,BROCCOLI714USDT,3,0,2,1,5.30383672,3.58388166,8.83972787,1.81416667,7.28483333
go_bn_oracle2,38,symbol,PARTIUSDT,2,0,1,1,3.07745211,2.23703109,7.69363028,16.29986111,16.37775000
go_bn_oracle2,38,symbol,VELVETUSDT,1,0,1,0,3.37376640,—,16.86883200,0.47583333,0.47583333
go_bn_oracle2,38,symbol,HOMEUSDT,1,0,0,1,-1.98338120,0.00000000,-9.91690602,7.47277778,7.47277778
go_bn_oracle2,38,symbol,AXTIUSDT,1,0,1,0,6.96989120,—,34.84945600,8.52166667,8.52166667
go_bn_oracle2,38,symbol,1000RATSUSDT,2,0,0,2,-4.16757443,0.00000000,-10.41893609,4.28583333,5.72494444
go_bn_oracle2,38,symbol,VVVUSDT,2,0,1,1,-0.24101372,0.87966214,-0.60253430,0.40000000,0.47422222
go_bn_oracle2,38,symbol,2ZUSDT,2,0,2,0,1.72349027,—,4.30872568,0.88013889,1.36091667
go_bn_oracle2,38,symbol,CSCOUSDT,1,0,0,1,-2.01354720,0.00000000,-10.06773600,21.33250000,21.33250000
go_bn_oracle2,38,symbol,MOVRUSDT,2,0,0,2,-4.10514292,0.00000000,-10.26285730,2.40305556,3.74194444
go_bn_oracle2,38,symbol,COOKIEUSDT,2,0,1,1,0.00903128,1.00443579,0.02257821,6.90305556,11.22105556
go_bn_oracle2,38,symbol,FLOWUSDT,1,0,0,1,-1.99088536,0.00000000,-9.95442681,18.72166667,18.72166667
go_bn_oracle2,38,symbol,LISTAUSDT,5,0,1,4,-6.03778036,0.24861957,-6.03778036,2.46527778,4.60961111
go_bn_oracle2,38,symbol,ENSOUSDT,1,0,0,1,-2.01505568,0.00000000,-10.07527840,8.13055556,8.13055556
go_bn_oracle2,38,symbol,RIFUSDT,3,0,1,2,4.06141888,1.95658241,6.76903147,17.12083333,22.22150000
go_bn_oracle2,38,symbol,VIRTUALUSDT,2,0,1,1,-0.07890862,0.96144498,-0.19727154,1.13277778,1.58166667
go_bn_oracle2,38,symbol,ONEUSDT,1,0,0,1,-1.98433894,0.00000000,-9.92169470,6.13333333,6.13333333
go_bn_oracle2,38,symbol,AVAAIUSDT,2,0,0,2,-3.64345013,0.00000000,-9.10862533,10.87527778,15.73705556
go_bn_oracle2,38,symbol,DEXEUSDT,1,0,0,1,-2.12826908,0.00000000,-10.64134540,5.52750000,5.52750000
go_bn_oracle2,38,symbol,RAVEUSDT,1,0,1,0,3.14362685,—,15.71813425,16.34555556,16.34555556
go_bn_oracle2,38,symbol,ADAUSDT,1,0,1,0,0.90012675,—,4.50063375,1.15805556,1.15805556
go_bn_oracle2,38,symbol,SUIUSDT,1,0,0,1,-2.02156405,0.00000000,-10.10782025,22.85472222,22.85472222
go_bn_oracle2,38,symbol,XRPUSDT,2,0,1,1,0.14999294,1.07713393,0.37498236,9.30972222,14.99550000
go_bn_oracle2,38,symbol,GRVTUSDT,1,0,0,1,-2.61303250,0.00000000,-13.06516250,4.01055556,4.01055556
go_bn_oracle2,38,symbol,BRUSDT,1,0,0,1,-1.98686282,0.00000000,-9.93431408,2.60472222,2.60472222
go_bn_oracle2,38,symbol,WLFIUSDT,3,0,0,3,-5.13113058,0.00000000,-8.55188430,8.71833333,16.52033333
go_bn_oracle2,38,symbol,NILUSDT,1,0,1,0,3.49994368,—,17.49971839,16.00027778,16.00027778
go_bn_oracle2,38,symbol,RIVERUSDT,2,0,1,1,2.15233650,2.06583807,5.38084125,6.48180556,11.19658333
go_bn_oracle2,38,symbol,ATOMUSDT,2,0,1,1,1.57411846,2.24836077,3.93529615,15.18527778,18.65416667
go_bn_oracle2,38,symbol,XPTUSDT,1,0,0,1,-1.99222880,0.00000000,-9.96114398,1.63416667,1.63416667
go_bn_oracle2,38,symbol,GLWUSDT,1,1,0,1,-2.15428640,0.00000000,-10.77143200,1.20361111,1.20361111
go_bn_oracle2,38,symbol,ENAUSDT,1,0,0,1,-2.05846732,0.00000000,-10.29233660,0.26083333,0.26083333
go_bn_oracle2,38,symbol,RENDERUSDT,2,0,0,2,-4.21746150,0.00000000,-10.54365375,2.64666667,3.40866667
go_bn_oracle2,38,symbol,IOTAUSDT,2,0,0,2,-3.29776026,0.00000000,-8.24440066,1.46666667,1.63800000
go_bn_oracle2,38,symbol,FETUSDT,1,0,0,1,-2.07075370,0.00000000,-10.35376850,0.28861111,0.28861111
go_bn_oracle2,38,symbol,HPEUSDT,1,0,0,1,-2.04292385,0.00000000,-10.21461925,0.94138889,0.94138889
go_bn_oracle2,38,symbol,GPSUSDT,1,0,0,1,-1.95280258,0.00000000,-9.76401290,0.93416667,0.93416667
go_bn_oracle2,38,symbol,XMRUSDT,1,0,1,0,0.87059264,—,4.35296320,3.97055556,3.97055556
go_bn_oracle2,38,symbol,4USDT,1,0,0,1,-1.96434884,0.00000000,-9.82174420,0.23527778,0.23527778
go_bn_oracle2,38,symbol,NIGHTUSDT,1,0,1,0,12.15483300,—,60.77416500,14.20666667,14.20666667
go_bn_oracle2,38,symbol,OUSDT,2,0,1,1,-1.11111190,0.43047716,-2.77777975,1.93222222,2.58644444
go_bn_oracle2,38,symbol,MYXUSDT,1,0,0,1,-1.99251570,0.00000000,-9.96257850,0.83083333,0.83083333
go_bn_oracle2,38,symbol,COMPUSDT,1,0,1,0,5.60161170,—,28.00805850,9.21055556,9.21055556
go_bn_oracle2,38,symbol,MEMEUSDT,1,0,1,0,0.88804932,—,4.44024659,6.25555556,6.25555556
go_bn_oracle2,38,symbol,1000SHIBUSDT,1,0,0,1,-1.95960338,0.00000000,-9.79801690,1.57138889,1.57138889
go_bn_oracle2,38,symbol,WIFUSDT,2,0,1,1,-1.19580011,0.42135703,-2.98950026,1.83222222,2.08688889
go_bn_oracle2,38,symbol,XPLUSDT,1,0,0,1,-1.96810652,0.00000000,-9.84053262,1.38527778,1.38527778
go_bn_oracle2,38,symbol,AVAXUSDT,1,0,1,0,4.78716700,—,23.93583500,13.30138889,13.30138889
go_bn_oracle2,38,symbol,RVNUSDT,1,0,1,0,2.43217392,—,12.16086960,13.30083333,13.30083333
go_bn_oracle2,38,symbol,USUSDT,1,0,0,1,-2.01619668,0.00000000,-10.08098340,0.69138889,0.69138889
go_bn_oracle2,38,symbol,NOTUSDT,1,0,0,1,-1.94124401,0.00000000,-9.70622006,0.90138889,0.90138889
go_bn_oracle2,38,symbol,BERAUSDT,1,0,0,1,-2.01757875,0.00000000,-10.08789375,6.03861111,6.03861111
go_bn_oracle2,38,symbol,SKYAIUSDT,1,0,0,1,-2.06581774,0.00000000,-10.32908870,0.09916667,0.09916667
go_bn_oracle2,38,symbol,LPTUSDT,1,0,1,0,5.86514310,—,29.32571550,9.80833333,9.80833333
go_bn_oracle2,38,symbol,LUNA2USDT,1,0,0,1,-2.06632596,0.00000000,-10.33162980,27.40333333,27.40333333
go_bn_oracle2,38,symbol,DYDXUSDT,1,0,0,1,-2.01131892,0.00000000,-10.05659460,4.08055556,4.08055556
go_bn_oracle2,38,symbol,APRUSDT,1,0,1,0,16.96628160,—,84.83140800,2.47972222,2.47972222
go_bn_oracle2,38,symbol,TIAUSDT,1,0,0,1,-1.95472830,0.00000000,-9.77364150,3.55750000,3.55750000
go_bn_oracle2,38,symbol,BSBUSDT,1,0,1,0,3.09556484,—,15.47782418,1.19750000,1.19750000
go_bn_oracle2,38,symbol,MOVEUSDT,1,0,1,0,2.88521013,—,14.42605067,25.94194444,25.94194444
go_bn_oracle2,38,symbol,OPUSDT,1,0,0,1,-1.99430364,0.00000000,-9.97151820,3.18305556,3.18305556
go_bn_oracle2,38,symbol,STGUSDT,1,0,0,1,-1.94133170,0.00000000,-9.70665850,5.84111111,5.84111111
go_bn_oracle2,38,symbol,ROSEUSDT,1,0,0,1,-1.97613383,0.00000000,-9.88066913,4.75944444,4.75944444
go_bn_oracle2,38,symbol,ACHUSDT,1,0,1,0,0.84906283,—,4.24531413,19.00444444,19.00444444
go_bn_oracle2,38,symbol,SANDUSDT,1,0,0,1,-2.01370299,0.00000000,-10.06851495,1.65277778,1.65277778
go_bn_oracle2,38,symbol,GUNUSDT,1,0,0,1,-1.98139766,0.00000000,-9.90698832,1.25972222,1.25972222
go_bn_oracle2,38,symbol,LITUSDT,2,0,0,2,-4.16657020,0.00000000,-10.41642550,0.87444444,0.88822222
go_bn_oracle2,38,symbol,PROMUSDT,1,0,0,1,-2.04041880,0.00000000,-10.20209400,0.25722222,0.25722222
go_bn_oracle2,38,symbol,NXPCUSDT,1,0,0,1,-2.31492800,0.00000000,-11.57464000,4.45638889,4.45638889
go_bn_oracle2,38,symbol,SOXLUSDT,1,0,0,1,-2.23253820,0.00000000,-11.16269100,2.48000000,2.48000000
go_bn_oracle2,38,symbol,MORPHOUSDT,1,0,0,1,-2.19391848,0.00000000,-10.96959240,0.48166667,0.48166667
go_bn_oracle2,38,symbol,MUSDT,0,1,0,0,0.00000000,—,—,—,—
go_bn_oracle2,38,symbol,PENGUUSDT,1,0,1,0,1.20409531,—,6.02047655,1.49777778,1.49777778
go_bn_oracle2,38,symbol,BLESSUSDT,1,0,0,1,-2.03670707,0.00000000,-10.18353537,0.59222222,0.59222222
go_bn_oracle2,38,symbol,SEIUSDT,1,0,0,1,-2.00338992,0.00000000,-10.01694960,16.53888889,16.53888889
go_bn_oracle2,38,symbol,AIXBTUSDT,1,0,0,1,-2.02599310,0.00000000,-10.12996552,4.60194444,4.60194444
go_bn_oracle2,38,symbol,ICPUSDT,1,0,1,0,0.88016500,—,4.40082500,1.46694444,1.46694444
go_bn_oracle2,38,symbol,BNBUSDT,1,0,0,1,-1.95333600,0.00000000,-9.76668000,11.31083333,11.31083333
go_bn_oracle2,38,symbol,KAVAUSDT,1,0,0,1,-1.32118646,0.00000000,-6.60593229,9.99194444,9.99194444
go_bn_oracle2,38,symbol,MUUSDT,1,0,1,0,1.93428160,—,9.67140800,30.48833333,30.48833333
go_bn_oracle2,38,symbol,INTCUSDT,1,0,0,1,-1.96226670,0.00000000,-9.81133350,2.64111111,2.64111111
go_bn_oracle2,38,symbol,CATIUSDT,1,0,1,0,2.05211425,—,10.26057125,1.98527778,1.98527778
go_bn_oracle2,38,symbol,PLUMEUSDT,1,0,1,0,1.01188607,—,5.05943035,8.67972222,8.67972222
go_bn_oracle2,38,symbol,BATUSDT,1,0,0,1,-2.08459799,0.00000000,-10.42298994,1.76361111,1.76361111
go_bn_oracle2,38,symbol,MEGAUSDT,1,0,0,1,-1.99572030,0.00000000,-9.97860150,0.35555556,0.35555556
go_bn_oracle2,38,symbol,ATUSDT,1,0,0,1,-1.32986615,0.00000000,-6.64933075,3.06722222,3.06722222
go_bn_oracle2,38,symbol,CRVUSDT,1,0,1,0,9.78527755,—,48.92638775,14.48555556,14.48555556
go_bn_oracle2,38,symbol,DASHUSDT,1,0,0,1,-1.96013319,0.00000000,-9.80066595,0.84305556,0.84305556
go_bn_oracle2,38,entry_day_Asia_Shanghai,2026-08-30,3,0,0,3,-5.56635000,0.00000000,-9.27725000,1.16555556,3.98311111
go_bn_oracle2,38,entry_day_Asia_Shanghai,2026-08-31,37,0,11,26,-19.58141266,0.59400473,-2.64613685,4.86333333,27.59527778
go_bn_oracle2,38,entry_day_Asia_Shanghai,2026-09-01,43,0,14,29,-11.87773726,0.79603927,-1.38113224,2.24055556,8.11994444
go_bn_oracle2,38,entry_day_Asia_Shanghai,2026-09-02,40,0,8,32,-43.97900398,0.32670978,-5.49737550,1.69402778,16.64741667
go_bn_oracle2,38,entry_day_Asia_Shanghai,2026-09-03,45,0,15,30,23.14567255,1.38892278,2.57174139,2.75000000,16.75350000
go_bn_oracle2,38,entry_day_Asia_Shanghai,2026-09-04,32,3,9,23,-31.37261343,0.32460721,-4.90197085,2.56055556,16.33675000
go_bn_oracle2,38,entry_day_Asia_Shanghai,2026-09-05,15,0,5,10,-3.94723053,0.78657688,-1.31574351,1.48111111,12.17866667
go_bn_oracle2,38,stake_USDT,20,215,3,62,153,-93.17867532,0.69126708,-2.16694594,2.48694444,16.40905556
go_bn_oracle2,39,symbol,STEEMUSDT,0,1,0,0,0.00000000,—,—,—,—
go_bn_oracle2,39,symbol,BIOUSDT,1,0,0,1,-1.59353781,0.00000000,-7.96768903,16.18055556,16.18055556
go_bn_oracle2,39,symbol,CLUSDT,0,1,0,0,0.00000000,—,—,—,—
go_bn_oracle2,39,symbol,MUBARAKUSDT,1,1,0,1,-1.62058170,0.00000000,-8.10290850,0.49750000,0.49750000
go_bn_oracle2,39,symbol,COOKIEUSDT,1,0,0,1,-1.54961409,0.00000000,-7.74807046,1.70916667,1.70916667
go_bn_oracle2,39,symbol,UNIUSDT,1,0,1,0,8.80932000,—,44.04660000,3.49472222,3.49472222
go_bn_oracle2,39,symbol,NOTUSDT,0,1,0,0,0.00000000,—,—,—,—
go_bn_oracle2,39,symbol,HMSTRUSDT,1,0,0,1,-1.55668043,0.00000000,-7.78340214,0.70472222,0.70472222
go_bn_oracle2,39,symbol,XTZUSDT,0,1,0,0,0.00000000,—,—,—,—
go_bn_oracle2,39,symbol,NEIROUSDT,1,0,0,1,-1.54938498,0.00000000,-7.74692492,0.35722222,0.35722222
go_bn_oracle2,39,symbol,SOXLUSDT,0,1,0,0,0.00000000,—,—,—,—
go_bn_oracle2,39,symbol,AEROUSDT,1,0,1,0,3.62942571,—,18.14712855,2.42722222,2.42722222
go_bn_oracle2,39,symbol,MANAUSDT,1,0,0,1,-1.65092832,0.00000000,-8.25464160,10.21305556,10.21305556
go_bn_oracle2,39,symbol,ARMUSDT,0,1,0,0,0.00000000,—,—,—,—
go_bn_oracle2,39,symbol,XMRUSDT,1,0,0,1,-1.61429607,0.00000000,-8.07148037,5.95250000,5.95250000
go_bn_oracle2,39,symbol,BERAUSDT,1,0,0,1,-1.60462497,0.00000000,-8.02312485,4.06472222,4.06472222
go_bn_oracle2,39,symbol,HOLOUSDT,1,0,0,1,-1.55938136,0.00000000,-7.79690678,1.17666667,1.17666667
go_bn_oracle2,39,symbol,BATUSDT,1,0,0,1,-1.67324206,0.00000000,-8.36621032,2.23250000,2.23250000
go_bn_oracle2,39,symbol,BANDUSDT,1,0,0,1,-1.62481752,0.00000000,-8.12408760,0.58694444,0.58694444
go_bn_oracle2,39,symbol,IOTXUSDT,1,0,0,1,-1.62576807,0.00000000,-8.12884033,0.36472222,0.36472222
go_bn_oracle2,39,symbol,DASHUSDT,1,0,0,1,-1.61330354,0.00000000,-8.06651770,0.06750000,0.06750000
go_bn_oracle2,39,symbol,GUNUSDT,1,0,0,1,-1.58286399,0.00000000,-7.91431993,1.31972222,1.31972222
go_bn_oracle2,39,symbol,HYPEUSDT,0,1,0,0,0.00000000,—,—,—,—
go_bn_oracle2,39,symbol,ZECUSDT,1,0,1,0,16.76501325,—,83.82506625,2.64972222,2.64972222
go_bn_oracle2,39,symbol,XRPUSDT,0,1,0,0,0.00000000,—,—,—,—
go_bn_oracle2,39,symbol,AIAUSDT,1,0,0,1,-1.71445248,0.00000000,-8.57226240,1.11222222,1.11222222
go_bn_oracle2,39,symbol,EWYUSDT,0,1,0,0,0.00000000,—,—,—,—
go_bn_oracle2,39,symbol,KORUUSDT,0,1,0,0,0.00000000,—,—,—,—
go_bn_oracle2,39,symbol,BZUSDT,0,1,0,0,0.00000000,—,—,—,—
go_bn_oracle2,39,symbol,FLOWUSDT,0,1,0,0,0.00000000,—,—,—,—
go_bn_oracle2,39,symbol,COINUSDT,0,1,0,0,0.00000000,—,—,—,—
go_bn_oracle2,39,symbol,APEUSDT,0,1,0,0,0.00000000,—,—,—,—
go_bn_oracle2,39,symbol,SEIUSDT,0,1,0,0,0.00000000,—,—,—,—
go_bn_oracle2,39,symbol,FETUSDT,0,1,0,0,0.00000000,—,—,—,—
go_bn_oracle2,39,symbol,TIAUSDT,1,0,0,1,-1.74707790,0.00000000,-8.73538950,0.07805556,0.07805556
go_bn_oracle2,39,symbol,MOVRUSDT,0,1,0,0,0.00000000,—,—,—,—
go_bn_oracle2,39,entry_day_Asia_Shanghai,2026-09-05,3,2,0,3,-4.76373360,0.00000000,-7.93955599,1.70916667,13.28627778
go_bn_oracle2,39,entry_day_Asia_Shanghai,2026-09-06,16,16,3,13,8.08693727,1.38296186,2.52716790,1.24819444,5.00861111
go_bn_oracle2,39,stake_USDT,20,19,18,3,16,3.32320367,1.12840542,0.87452728,1.31972222,6.80461111
